index,wav,label,text
618,155848.wav,1,真是的哪裡做的他找你曉得他到哪裡去了他帶了銀子一直進金平台的就君上一個大花樣的到元加上一個2坪頂蓋引鍵值省來到這裡後果
619,156261.wav,6,張道陵張天師把物空反夏天公的是咒齊豫的豫地說誰去捉拿尺怪托塔李天王與哪吒三太子說萬歲為成父子願去桌子怪物的舊風李靜唯
620,156723.wav,7,我只管跟太太奶奶們出門的世界應你原是太太的親戚又拿我當個人投奔了我來我盡破個例給你通個興趣但只一間老老有所不知我們這
621,156747.wav,7,褒義詞詞語寶釵究竟之地政測量深深田實施的油箱進不知細和香氣說聞解決心的是什麼相我竟從未見過這味兒寶釵笑道我最怕薰香好好的衣服新的淵寮火氣的
622,157029.wav,7,選擇好說我今日回去你也不送我一程音量而門數日相好我捨不得諗諗過來別你一別還有一件心願為了非告訴筍子別人未必重用
623,157394.wav,4,金老卻把他拉到屁近處悄聲說恩人那上面貼的是cheap
624,157535.wav,2,張菲依婷大怒拔刀要殺押送囚車的官兵就出如此劉備急忙攔住說朝廷自有公論三人便一起回著線去增進間見黃金龜把董座領導的冠軍殺得大敗
625,158377.wav,6,確定一個漁翁村舊房子等在岸邊唐僧師徒懲罰過了健康風要給百度前5公說不打他就便宜他了還給他錢塘生說他好心的我們過見你怎麼還要打他空說他是建中水神迎接來遲怎麼不該打
626,158414.wav,3,在伊利諾州的絲團司成立特許經營公司麥當勞系統公司1960年麥當勞系統公司更名為麥當勞公司1961年雷克羅克以糖百700000美元收購麥當勞兄弟食家餐廳
627,158707.wav,3,程式設計一計函數語言程式設計他提供語法來操控文字陣列日期以及正規表示式等不支援iO比如網路儲存和圖形等但這些都有可以由他的宿主環境提供支援
628,159093.wav,1,一個合適的事情帶我伴伴我們是同創治好我自然要好好的招呼你是魚你另多的話只好慢慢再說好在他終究是要回來的總不能一輩子不見面我說到家博到
629,159598.wav,7,維士比驗退之所及諮商組中朱仁街全在鐵嵌式下他獨有鳳姐鹹不方便嬰兒島淺人來和饅頭安的骨子鏡須說了疼出兩間房子來做下處
630,159750.wav,7,他孩子娟我就沒工夫應他的是咱們的孩子要捐會寫的履歷來假真聽說忙吩咐會命書房裡人恭敬寫了大爺的履歷來下次不敢怠慢去了一課便拿了一張紅紙來與賈珍
631,160050.wav,2,走了3天到了城高地區天色已晚餐超值的森林深處對成功說到這裡有一個人叫做呂伯奢他說我父親的一兇我們可以去哪裡投訴一首成功表示同意
632,160179.wav,5,造成傷害新北市立聯合醫院眼科醫師張延瑞莎的原因就是視網膜新生血管黃斑水腫的三個來就是最可怕的新生血管的青光眼通常記者的
633,160241.wav,1,在北京城的佳佳博水是回過幾次家鄉卻都沒有帶家眷我又是經幡頭一次到南京來所以沒有見過既知道
634,161514.wav,0,對我說已經係最好你不去見見世面嗎我想看戲是有為的而況在北京了於是都興致勃勃的跑到什麼元細紋已經開
635,163058.wav,2,徐州太守陶謙的好朋友成功當年曾救過曹操便前往朝飲券曹操標攻打徐州曹操充耳不聞成功感到5點之間陶器
636,163560.wav,3,伺服器通過網路對外提供服務可以通過Internet對內網提供服務也可以通過Internet對外提供服務伺服器的最大特點就是運算能力需非常強大在短時
637,164067.wav,3,可燃氣體之火警如石油氣天然氣乙炔甲烷的類可燃固體金屬之活緊如美銅鐵鋁大甲李伊俐通電物體
638,164185.wav,5,在北部及東半部地區降雨機率就會提高天氣也會轉涼油期初三初四水器比較多中南部的雲量也會偏多山區也可能有些短暫雨要提醒安排活動的朋友留一年節假期前後段的天氣不太一樣他在安排活動的時候要多留意出山之後的天氣變化
639,164652.wav,2,特上受九太后曰記雲受九如可欣穎如怒曰如不贏也虎左右持短刀
640,165452.wav,1,這間是大人可可以自己去說非只怕說不上去沒吸到老歌萬不可這麼稱呼我們一向相好不然兄弟送一份鐵的過來我們換了鐵就是兄弟何必客氣
641,165640.wav,3,迪密特的神話與他的女兒泊瑟芬緊密相關不設分從小就和母親的密特在一起生活並且怎麼考慮過婚配之事有蛇
642,165723.wav,0,我曉得他們的方法直接殺了是不可能的而且也不敢怕有和碎所以他們大家聯絡不滿羅網的我自強是看前幾天接上來
643,165829.wav,6,區間要往右往症要吃人呼庭小要來報仇山君與特圖是來了只見一個黑大漢語一個胖大和搖搖擺擺手來說你將軍恭喜恭喜又做得好生意你將軍就把二重人來代課31喀嚓喀嚓吞食的心肝白肉分給小妖
644,166074.wav,2,禾聯聲嚇退南應旅不同入後躺時告前因就將曹操鎖送秘書與呂布看不看畢契約實乃曹操與令二人不和弦得越兇惡幽劉備是不為此不義之事
645,166228.wav,3,阿姆石埤塘不小心情形一下從梅杜莎頭上低下的點點心血不到地上變成各形各色的毒蛇博爾壽司藉著美杜莎頭的力量殺死海怪解救安德洛莫達還張飛紐斯和他的士兵們變成石像
646,166307.wav,2,一天董卓上朝意識去了呂佈成績與貂蟬在後援的鳳儀亭約會卻被董卓創見董座拿起停電呂布的話記追趕要刺呂布從此兩人便結下樑子
647,166640.wav,2,話說曹操領兵回到埔楊佳瑩呂布領兵50000與曹操百下正式開戰朝將夏侯樂近都打不過呂布曹軍大敗主廚推了40禮當天晚上老君籤去偷襲旅部溪邊的一個營造
648,166751.wav,1,哪個對金馬褂頭上帶著一點20年前的老師大帽帽上裝著一顆車群頂仔腳上瞪著一雙黑布面的雙量會薛大踏步走出來後頭送出來的主人卻是穿得找洪明籌建一
649,167174.wav,7,便起身上車外面忘了預備下賞楓賞了本村主任莊富等來犒賞鳳姐並不在意保育卻留心看時內中並無二丫頭一直上了車出來走不多遠時間
650,167341.wav,5,近日公佈的護照指數參照國際航空運輸協會資料條列全球200個國家和地區享有的免簽國數量日本擁有180
651,167711.wav,6,放起火來天亮後能炸藥秤要無心慌意亂時再去挑戰眾神將其身回應來到洞前空上錢嗎正老摩勃然大怒請槍出佔空輪棒相迎
652,167984.wav,6,京都來到傲來國艦國中六街34號不熱鬧但享有現成的弄幾間豈不更好這吹起一股狂風直爪的天昏地暗日月無光家家關門閉戶他就按若昀頭尋到皇宮的冰
653,168280.wav,1,鍋子的3000引子他卻說有賣20000場賣20給我們一個95回用我名字是賣不掉的好在是寄賣東西不犯本錢又不很不佔地方就拿來店面上做個白色也好就答應了他帶三個多月雖然有問過但是聽了價錢都笑了圖書舌頭來
654,168668.wav,2,恐龍約容齊豫就桃公主聲音就一一為大義宮崎獨無障義之心葉玄德曰既如此請文具先行
655,169124.wav,7,只聽計資料照這個不過是桂花剪錯人要照著班結果肉桂花是個當丫頭的又當做婊*的他還想著坐命負你就好笑了還有一個情越南命婦去做婊*的豈不是更好笑嗎我聽了覺更覺得他一集
656,169157.wav,0,酒精老太說7斤慢慢地抬起頭來歎一口氣說皇帝做了龍停了旗津島單的一刻忽而恍然大悟的到這個好了這不是又要黃大社了嗎
657,170035.wav,5,正常那麼一般飲食的畫質的熱量大概都是500到800大卡那我們待餐的熱量非常的地就是1200 150大卡到200大卡所以說如果你中午吃了一餐大餐的話那我們下一餐晚餐我可以用代餐的方式來取代一餐都是一樣的身體
658,170544.wav,2,綠島軒品門止亂離等人要皇帝教徒王允才願退冰皇帝抽出不絕望遠毫不猶豫大叫一聲從們樓上跳下被亂到殺死從此朝廷大全落入裡過世的人手中
659,170579.wav,5,眼鏡盒手機並將這筆錢全拿去清償高利貸方之後林姓男子被捕警方依殺人未遂罪檢察起訴二審法院審理師李姓男子鑽石城電影看多了戴手套是想不留痕跡也承認攻擊被害人但卻辯稱當時只是一時貪念想偷走被害人的包包並沒有強盜
660,170793.wav,5,情緒以及下半年中國大陸藥局新19屆全國黨代表大會這些重要的動態落也會我們會持續延收資訊掌握中國大陸情勢的變化對台灣的策略作為並針對
661,170988.wav,0,孔乙己喝過但完酒漲紅的臉色漸漸復了原唐人便又問道孔乙己你當真認識字嗎你給看著問他的人顯出不屑置辯的神器
662,171160.wav,5,臉書今年手機生存51 83000000個假帳號鄉道銀月活躍用戶數的3%至4%但報導指出臉書公佈的數據朋友現例如一廚韓影像暴力盒
663,171162.wav,0,彷彿氣惱著答案鄭和他的議論差不多近乎隨身負荷模樣接著便將頭轉向也以免去了一句習慣法這是宣告討論中指的表示
664,171332.wav,2,這樣吃喝談笑有一天百官正在吃喝時動作令呂布將司空張溫拖出去斬了用紅糖漿張問仁童送到息上百官嚇得魂都沒有了動作還像往常一樣談笑說中文想勾結緣素害我所以我把他殺了
665,171395.wav,1,功夫還不夠上了況且這件事我看得很但這也是個人的脾氣老太太道你是看著但可知你母親並不看的蛋了這回你帶了信回去我才知道你老太爺過了
666,171826.wav,2,揮動雙股劍上前住在終於將呂布打敗了呂布戰敗兵無戰心董卓為了保命放火燒了東京洛陽城鴨皇帝大臣和洛陽百姓簽到吸睛長安
667,171871.wav,2,變的母親和太后見董太後把詞大全心裡也不同會他講了一個計策在空中擺了一桌酒請董太後來喝酒券董太后不要管國家大事董太后氣的臉上候銀證白證要人大吵一場
668,171932.wav,3,稱為新高山在台灣百岳中代表布農地與山與泰雅的雪山阿妹的秀姑巒山南湖大山台灣的北大武山合稱五月為台灣最具代表性的5座高山
669,172125.wav,7,鳳姐到你見過別人了沒有焦味道都見過了說比連忙退去空姐向寶玉笑道你林妹妹可在展加註長了寶玉道了不得想來這幾日她不知哭得怎樣了說著觸媒長炭
670,172224.wav,0,什麼遠遠的江湖再放上的繩子紙的啦那你卻就照在主殿下了什麼都有到雞腳雞佛骨蘭貝爾芋是又很盼望下雪
671,172243.wav,6,91面大旗秀的齊天大聖是治不由大怒批頭衣服趕去大乘不慌不忙舉辦迎的不出幾何把夫餅打成兩截距離神慌忙帶走大聲笑著說膿包會氣爆行
672,172247.wav,1,是什麼意思呢是濃到這些女子叫做業績的人就是留倉的意思也有良家女子也有上茶館的這是洋場上的風氣有時也是個禁令然而不久就開進的了
673,172464.wav,5,你提早給你就會被間而導致未來將不會有新進老師進來教育部長潘文忠表示建立永續的退撫制度勢在必行但相關改革應該還不推動考慮教學現場的差異性他建議未來中小學教師退休年齡可以考慮延到60歲大專校院退休教師年齡者可以比照
674,173494.wav,3,祖產生文化經濟交往由於和族人口從黃河流域大規模遷移至翰的南部的長江和珠江流域使生醫觀渡難度進一步增加了南方的離族等少數民族與漢族的文化和經濟聯繫
675,174047.wav,2,砂島關乾元素丹心瞬間破的董卓增加的實力對自己不立友誼不發給孫堅梁朝孫堅營中缺糧君心慌亂被劃雄趁夜偷襲瞬間軍隊大白
676,174710.wav,1,有一天高聲道的插管理看見一個騎人進來泡茶卻是自己帶的茶葉大開的紙包把茶葉盡情放在碗裡那堂上的人到茶葉怕少了吧那奇
677,174747.wav,6,悟空以看認出是老君就失禮說老公而哪裡去老君說猴子還我寶貝葫蘆是承擔的計
678,175282.wav,7,拿到如今現世榮國府甲二樓爺的夫人聽的說如經上了年紀越發0瓶是老最愛在增進到蛇你捨前的如今王府雖生了邊認只怕這二姑太太還認得雜難
679,175732.wav,1,還見的人而你是我自家親親人掛上了一個名字他總得要分給你一點好處還有你書其名下應得的薪水大約出席還不很壞這五十兩銀子你慢慢地還
680,175891.wav,0,自己搖頭說不多不多多乎哉不多也不是這一群孩子都在校生裡走散了孔乙己是這樣使人快活可是沒有他別人也變正和
